,price,property_type,bedrooms,bathrooms_text,beds,neighbourhood_cleansed
2232,110.0,Entire condominium (condo),3.0,2.0,3.0,Capitol Hill
2233,34.0,Private room in townhouse,1.0,1.0,1.0,Hampden
2234,53.0,Entire condominium (condo),1.0,1.0,1.0,Capitol Hill
2235,168.0,Entire loft,2.0,1.0,2.0,Five Points
2236,76.0,Private room in townhouse,1.0,1.0,1.0,Capitol Hill
2238,576.0,Entire townhouse,3.0,2.0,3.0,Chaffee Park
2239,85.0,Entire condominium (condo),1.0,1.0,1.0,City Park West
2240,168.0,Entire rental unit,1.0,1.0,1.0,Berkeley
2241,174.0,Entire rental unit,2.0,1.0,2.0,Berkeley
2242,214.0,Entire rental unit,2.0,1.0,2.0,Berkeley
2243,196.0,Entire rental unit,2.0,1.0,2.0,Berkeley
2244,115.0,Entire loft,1.0,1.0,2.0,Five Points
2245,355.0,Entire residential home,4.0,2.0,7.0,West Highland
2246,65.0,Entire guesthouse,2.0,1.0,2.0,Barnum West
2248,90.0,Entire residential home,1.0,1.0,1.0,Highland
2249,59.0,Entire rental unit,1.0,1.0,1.0,Baker
2250,121.0,Entire condominium (condo),1.0,1.0,1.0,Highland
2251,111.0,Entire guest suite,2.0,1.0,2.0,Highland
2252,139.0,Entire bungalow,2.0,1.0,3.0,Speer
2253,117.0,Entire rental unit,1.0,1.0,1.0,Speer
2254,140.0,Entire residential home,3.0,2.0,5.0,Marston
2255,50.0,Private room in townhouse,1.0,1.5,1.0,City Park West
2256,250.0,Entire guest suite,2.0,2.0,3.0,West Colfax
2257,74.0,Entire guest suite,2.0,1.0,3.0,Washington Park
2258,81.0,Entire condominium (condo),2.0,1.0,4.0,DIA
2259,81.0,Entire guest suite,1.0,1.0,4.0,Sunnyside
2260,35.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
2261,160.0,Entire residential home,2.0,1.0,2.0,Berkeley
2262,248.0,Entire residential home,3.0,2.0,5.0,Sloan Lake
2263,539.0,Entire residential home,5.0,2.5,6.0,East Colfax
2264,131.0,Entire rental unit,1.0,1.0,1.0,Cheesman Park
2265,99.0,Entire rental unit,2.0,1.0,3.0,Berkeley
2266,375.0,Entire townhouse,3.0,4.0,5.0,Jefferson Park
2267,125.0,Entire residential home,2.0,1.0,3.0,Five Points
2268,166.0,Entire guesthouse,2.0,1.0,3.0,Highland
2269,85.0,Entire rental unit,1.0,1.0,1.0,West Highland
2270,330.0,Entire rental unit,1.0,1.0,2.0,Union Station
2272,115.0,Entire rental unit,2.0,1.0,2.0,Baker
2273,109.0,Entire rental unit,1.0,1.0,1.0,Five Points
2274,172.0,Entire rental unit,3.0,1.0,3.0,Whittier
2275,40.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
2276,280.0,Private room in residential home,1.0,1.0,1.0,Jefferson Park
2277,176.0,Entire townhouse,2.0,2.5,2.0,West Colfax
2278,656.0,Entire townhouse,3.0,3.5,5.0,Five Points
2279,125.0,Entire rental unit,2.0,2.0,3.0,Southmoor Park
2280,121.0,Entire rental unit,2.0,1.0,5.0,Rosedale
2281,73.0,Entire rental unit,1.0,1.0,2.0,Rosedale
2283,89.0,Entire residential home,1.0,1.0,1.0,Highland
2284,162.0,Entire guesthouse,2.0,1.0,2.0,Washington Park
2285,161.0,Private room in hostel,1.0,4.0,3.0,Five Points
2286,100.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
2287,115.0,Private room in bungalow,2.0,1.0,3.0,Sunnyside
2288,556.0,Entire townhouse,2.0,2.5,3.0,Five Points
2289,180.0,Entire rental unit,1.0,1.0,3.0,City Park West
2290,178.0,Entire serviced apartment,2.0,2.0,2.0,Lowry Field
2291,513.0,Entire townhouse,3.0,3.5,3.0,Sunnyside
2292,127.0,Entire loft,1.0,1.5,2.0,CBD
2293,167.0,Entire serviced apartment,2.0,2.0,2.0,University Park
2294,147.0,Entire residential home,3.0,2.0,4.0,East Colfax
2295,125.0,Entire residential home,3.0,1.0,3.0,Highland
2296,100.0,Entire residential home,2.0,1.0,3.0,University
2297,264.0,Entire residential home,4.0,2.0,5.0,Five Points
2298,144.0,Entire guest suite,1.0,1.0,4.0,Gateway - Green Valley Ranch
2299,75.0,Entire condominium (condo),1.0,1.0,1.0,Capitol Hill
2300,110.0,Entire guesthouse,1.0,1.0,0.0,Baker
2301,100.0,Entire condominium (condo),1.0,1.0,0.0,Union Station
2302,40.0,Private room in guesthouse,1.0,1.5,1.0,Gateway - Green Valley Ranch
2304,330.0,Entire serviced apartment,1.0,1.0,2.0,Union Station
2305,314.0,Entire serviced apartment,1.0,1.0,2.0,Union Station
2307,462.0,Entire serviced apartment,2.0,2.0,3.0,Union Station
2308,460.0,Entire serviced apartment,2.0,2.0,3.0,Union Station
2309,449.0,Entire serviced apartment,2.0,2.0,3.0,Union Station
2310,477.0,Entire serviced apartment,2.0,2.0,3.0,Union Station
2311,505.0,Entire serviced apartment,2.0,2.0,3.0,Union Station
2314,184.0,Entire serviced apartment,2.0,2.0,2.0,Highland
2315,181.0,Entire serviced apartment,2.0,2.0,2.0,Highland
2316,171.0,Entire serviced apartment,2.0,2.0,2.0,Lowry Field
2317,135.0,Entire townhouse,1.0,1.0,1.0,Lincoln Park
2318,187.0,Entire rental unit,2.0,2.0,2.0,Union Station
2319,140.0,Entire residential home,2.0,2.0,2.0,West Highland
2320,209.0,Entire condominium (condo),2.0,1.0,2.0,Five Points
2321,190.0,Entire residential home,1.0,1.0,1.0,Speer
2322,29.0,Private room in townhouse,1.0,1.0,1.0,Lincoln Park
2323,37.0,Private room in residential home,1.0,1.0,1.0,Montbello
2324,35.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
2325,366.0,Entire residential home,3.0,3.5,4.0,Country Club
2326,276.0,Entire residential home,2.0,1.0,2.0,Five Points
2327,567.0,Entire townhouse,3.0,4.0,4.0,West Colfax
2328,146.0,Entire serviced apartment,1.0,1.0,1.0,Highland
2329,80.0,Entire residential home,2.0,1.0,2.0,North Park Hill
2330,541.0,Entire townhouse,3.0,4.0,3.0,Highland
2331,415.0,Entire residential home,5.0,3.5,5.0,South Park Hill
2332,458.0,Entire townhouse,4.0,2.5,7.0,Whittier
2333,101.0,Entire guest suite,1.0,1.0,1.0,Villa Park
2334,919.0,Entire residential home,2.0,3.0,2.0,West Colfax
2335,500.0,Entire guest suite,3.0,2.0,4.0,Sloan Lake
2336,359.0,Entire residential home,4.0,2.5,4.0,West Colfax
2337,317.0,Entire rental unit,2.0,2.0,3.0,Union Station
2338,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
2339,181.0,Entire serviced apartment,2.0,2.0,2.0,Washington Virginia Vale
2340,141.0,Entire guest suite,2.0,1.0,3.0,North Park Hill
2341,131.0,Entire rental unit,1.0,1.0,1.0,Hampden South
2342,111.0,Entire residential home,2.0,1.0,3.0,Barnum
2343,40.0,Private room in residential home,1.0,1.0,2.0,Gateway - Green Valley Ranch
2344,135.0,Entire residential home,2.0,1.0,2.0,Virginia Village
2345,105.0,Entire guest suite,1.0,1.0,1.0,Regis
2346,27.0,Private room in residential home,1.0,1.0,0.0,Gateway - Green Valley Ranch
2347,132.0,Private room in residential home,2.0,2.0,4.0,Athmar Park
2348,75.0,Entire cottage,1.0,1.0,1.0,Five Points
2349,120.0,Private room in townhouse,1.0,1.0,1.0,West Colfax
2350,110.0,Entire guest suite,1.0,1.0,1.0,University Park
2351,171.0,Entire residential home,2.0,1.0,2.0,Chaffee Park
2356,76.0,Private room in residential home,1.0,1.5,1.0,Hale
2357,463.0,Entire townhouse,2.0,2.5,3.0,Highland
2359,83.0,Entire guest suite,1.0,1.0,2.0,Barnum
2361,53.0,Private room in rental unit,1.0,1.0,1.0,Speer
2362,29.0,Private room in rental unit,1.0,2.0,1.0,City Park
2363,159.0,Entire rental unit,2.0,1.0,2.0,Cheesman Park
2364,69.0,Private room in residential home,1.0,1.0,1.0,Skyland
2365,200.0,Entire townhouse,3.0,2.0,3.0,Sunnyside
2366,350.0,Entire townhouse,3.0,3.5,3.0,Lincoln Park
2367,141.0,Entire rental unit,2.0,1.0,2.0,West Colfax
2368,36.0,Private room in residential home,1.0,1.0,1.0,Chaffee Park
2370,249.0,Entire bungalow,4.0,3.0,6.0,North Park Hill
2371,176.0,Entire residential home,3.0,1.0,4.0,Congress Park
2372,287.0,Entire rental unit,1.0,1.0,2.0,Union Station
2373,362.0,Entire rental unit,2.0,2.0,3.0,Union Station
2375,141.0,Entire residential home,2.0,1.0,2.0,Barnum West
2376,156.0,Entire guest suite,2.0,1.0,2.0,Sunnyside
2377,179.0,Entire residential home,3.0,1.5,3.0,Cole
2378,80.0,Private room in rental unit,1.0,1.0,0.0,University
2379,464.0,Entire residential home,3.0,3.5,3.0,Stapleton
2380,120.0,Entire residential home,2.0,2.0,3.0,Cole
2381,350.0,Entire townhouse,2.0,3.0,2.0,Jefferson Park
2382,95.0,Private room in townhouse,1.0,2.0,2.0,Jefferson Park
2383,39.0,Private room in residential home,1.0,1.0,1.0,Chaffee Park
2384,155.0,Entire residential home,2.0,2.0,2.0,Washington Park West
2385,142.0,Entire guest suite,2.0,1.0,2.0,South Park Hill
2386,128.0,Entire rental unit,1.0,1.0,1.0,Union Station
2387,90.0,Entire condominium (condo),1.0,1.0,1.0,CBD
2390,105.0,Entire condominium (condo),2.0,1.0,2.0,Speer
2391,140.0,Entire condominium (condo),2.0,2.0,2.0,North Capitol Hill
2392,115.0,Entire rental unit,1.0,1.0,1.0,Union Station
2393,164.0,Entire townhouse,3.0,3.0,3.0,University
2394,105.0,Entire guest suite,1.0,1.0,2.0,Sunnyside
2395,508.0,Entire residential home,4.0,3.0,7.0,East Colfax
2396,86.0,Entire guest suite,1.0,1.0,1.0,Cole
2397,65.0,Entire rental unit,1.0,1.0,2.0,City Park West
2398,412.0,Entire residential home,4.0,3.0,6.0,Five Points
2399,65.0,Entire rental unit,1.0,1.0,1.0,City Park West
2400,30.0,Private room in residential home,1.0,1.5,1.0,Athmar Park
2401,60.0,Private room in residential home,2.0,1.0,2.0,Baker
2402,184.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2403,95.0,Entire residential home,2.0,1.0,2.0,Cheesman Park
2404,38.0,Private room in residential home,1.0,1.0,2.0,Clayton
2405,206.0,Entire guest suite,2.0,1.0,2.0,Highland
2406,101.0,Entire residential home,1.0,1.0,1.0,Highland
2407,75.0,Private room in residential home,1.0,1.5,1.0,Stapleton
2408,120.0,Entire rental unit,2.0,1.0,2.0,West Highland
2409,65.0,Private room in residential home,1.0,1.0,1.0,Stapleton
2410,225.0,Entire guest suite,2.0,1.0,3.0,Jefferson Park
2411,165.0,Entire residential home,2.0,1.0,3.0,Valverde
2412,65.0,Private room in residential home,1.0,1.0,1.0,University Park
2413,154.0,Entire loft,1.0,1.0,2.0,Five Points
2414,349.0,Entire condominium (condo),3.0,1.0,3.0,Sunnyside
2415,105.0,Entire bungalow,2.0,1.0,2.0,Highland
2416,83.0,Entire residential home,1.0,1.0,1.0,Berkeley
2417,130.0,Entire guest suite,1.0,1.0,1.0,Speer
2418,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2419,38.0,Private room in condominium (condo),1.0,1.0,1.0,Villa Park
2420,209.0,Entire residential home,3.0,2.0,3.0,Athmar Park
2421,149.0,Entire townhouse,3.0,2.5,3.0,Washington Park West
2422,88.0,Entire condominium (condo),2.0,1.0,2.0,Union Station
2423,130.0,Entire rental unit,1.0,1.0,2.0,Ruby Hill
2424,65.0,Entire guest suite,1.0,1.0,2.0,Hale
2425,125.0,Entire guesthouse,1.0,1.0,1.0,Washington Park West
2426,652.0,Entire residential home,5.0,2.0,9.0,Five Points
2427,150.0,Entire townhouse,3.0,3.5,3.0,Stapleton
2428,100.0,Entire rental unit,1.0,1.0,1.0,West Highland
2429,194.0,Entire residential home,2.0,1.0,2.0,West Highland
2430,136.0,Entire guest suite,2.0,1.0,2.0,Washington Park
2431,200.0,Entire townhouse,2.0,2.5,4.0,West Colfax
2432,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
2433,181.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2434,126.0,Private room in residential home,1.0,1.5,1.0,Gateway - Green Valley Ranch
2435,100.0,Entire residential home,1.0,1.0,1.0,Baker
2436,135.0,Entire guesthouse,1.0,1.0,1.0,Washington Park West
2437,80.0,Entire residential home,1.0,1.0,1.0,Athmar Park
2438,350.0,Entire residential home,4.0,4.0,6.0,Hale
2439,64.0,Private room in residential home,1.0,1.0,2.0,University
2440,127.0,Entire condominium (condo),2.0,1.0,2.0,Union Station
2441,250.0,Entire residential home,2.0,1.0,2.0,Washington Park West
2442,245.0,Entire townhouse,2.0,3.0,2.0,West Colfax
2443,156.0,Entire guest suite,2.0,2.0,3.0,Washington Park
2444,203.0,Entire residential home,2.0,2.0,2.0,University
2446,110.0,Entire townhouse,2.0,3.0,2.0,Five Points
2447,178.0,Entire serviced apartment,2.0,2.0,2.0,University Park
2448,127.0,Entire serviced apartment,1.0,1.0,1.0,Baker
2449,130.0,Entire residential home,2.0,1.5,2.0,Athmar Park
2450,700.0,Entire loft,1.0,1.0,0.0,Windsor
2451,489.0,Room in aparthotel,2.0,1.0,2.0,Union Station
2452,231.0,Entire residential home,4.0,2.0,4.0,Valverde
2453,90.0,Private room in residential home,1.0,1.0,1.0,Northeast Park Hill
2454,175.0,Entire residential home,2.0,1.0,6.0,Barnum
2455,50.0,Private room in residential home,1.0,1.0,3.0,Washington Virginia Vale
2456,86.0,Entire condominium (condo),2.0,1.0,2.0,Virginia Village
2457,135.0,Entire serviced apartment,1.0,1.0,1.0,Washington Virginia Vale
2458,155.0,Entire serviced apartment,2.0,2.0,2.0,Washington Virginia Vale
2459,433.0,Entire residential home,4.0,4.0,5.0,Washington Virginia Vale
2460,84.0,Entire townhouse,2.0,1.0,3.0,North Capitol Hill
2461,78.0,Entire guest suite,1.0,1.0,2.0,College View - South Platte
2463,250.0,Entire residential home,3.0,3.5,3.0,Stapleton
2464,156.0,Entire guest suite,3.0,1.5,4.0,Washington Park
2465,228.0,Entire residential home,3.0,2.5,3.0,Wellshire
2466,165.0,Entire loft,1.0,1.0,1.0,Globeville
2467,200.0,Entire residential home,3.0,1.0,3.0,Elyria Swansea
2468,45.0,Private room in condominium (condo),1.0,1.0,1.0,Highland
2470,176.0,Entire guest suite,2.0,1.0,3.0,University
2471,321.0,Entire condominium (condo),2.0,2.0,4.0,Speer
2472,182.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2473,184.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2475,200.0,Entire condominium (condo),2.0,2.0,2.0,Cherry Creek
2476,150.0,Entire residential home,1.0,1.0,1.0,Sloan Lake
2478,175.0,Entire residential home,4.0,1.0,5.0,Cheesman Park
2479,35.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
2480,90.0,Entire rental unit,1.0,1.0,1.0,Union Station
2481,86.0,Entire guest suite,1.0,1.0,2.0,Athmar Park
2482,752.0,Entire condominium (condo),3.0,2.0,5.0,Five Points
2483,300.0,Entire residential home,3.0,1.5,6.0,Washington Park West
2484,120.0,Entire guest suite,1.0,1.0,1.0,Skyland
2486,72.0,Entire loft,1.0,1.5,1.0,Five Points
2487,75.0,Private room in residential home,1.0,1.0,1.0,Northeast Park Hill
2488,80.0,Entire rental unit,1.0,1.0,2.0,Lincoln Park
2489,68.0,Private room in residential home,1.0,1.0,1.0,Southmoor Park
2490,179.0,Entire residential home,3.0,2.0,5.0,Five Points
2491,333.0,Entire rental unit,1.0,1.0,2.0,Union Station
2493,169.0,Entire rental unit,2.0,1.0,3.0,Goldsmith
2494,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2495,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2496,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2497,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2498,180.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2499,153.0,Entire rental unit,2.0,1.0,2.0,Capitol Hill
2500,108.0,Entire townhouse,2.0,2.5,2.0,Montclair
2501,259.0,Entire loft,2.0,2.0,4.0,Five Points
2502,144.0,Entire loft,2.0,2.0,3.0,Five Points
2503,259.0,Entire loft,3.0,2.0,6.0,Five Points
2504,209.0,Entire loft,2.0,2.0,4.0,Five Points
2505,110.0,Entire rental unit,1.0,1.0,1.0,Cole
2506,236.0,Entire residential home,3.0,2.0,3.0,Northeast Park Hill
2507,185.0,Entire residential home,2.0,1.0,2.0,Platt Park
2508,125.0,Entire rental unit,2.0,1.0,2.0,West Highland
2509,350.0,Entire residential home,4.0,2.0,3.0,Speer
2510,30.0,Private room in residential home,1.0,1.0,1.0,Athmar Park
2511,286.0,Entire loft,2.0,2.0,4.0,Five Points
2512,153.0,Entire rental unit,2.0,1.0,2.0,Cheesman Park
2513,359.0,Entire residential home,3.0,2.0,3.0,Five Points
2514,124.0,Entire guesthouse,1.0,1.0,2.0,Platt Park
2515,159.0,Entire serviced apartment,2.0,2.0,2.0,Lowry Field
2516,225.0,Entire rental unit,1.0,1.0,1.0,City Park West
2517,29.0,Private room in residential home,1.0,1.0,1.0,Montbello
2518,117.0,Entire cottage,1.0,1.0,1.0,Five Points
2519,280.0,Entire rental unit,1.0,1.0,1.0,Union Station
2520,99.0,Entire condominium (condo),1.0,1.0,1.0,CBD
2523,30.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
2525,174.0,Entire residential home,2.0,2.0,3.0,Villa Park
2527,190.0,Entire residential home,2.0,1.5,2.0,Sunnyside
2528,125.0,Entire guest suite,2.0,1.0,3.0,Sunnyside
2530,140.0,Entire rental unit,1.0,1.0,1.0,Five Points
2531,265.0,Entire residential home,2.0,1.5,2.0,Speer
2532,161.0,Entire townhouse,2.0,1.0,2.0,Northeast Park Hill
2533,180.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2534,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2535,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2536,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2537,191.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2538,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2539,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2540,179.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2541,129.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2542,139.0,Room in boutique hotel,1.0,1.0,2.0,CBD
2543,250.0,Entire condominium (condo),2.0,2.0,2.0,Cherry Creek
2544,131.0,Entire rental unit,1.0,1.0,1.0,Five Points
2545,80.0,Entire residential home,2.0,1.0,2.0,Northeast Park Hill
2546,37.0,Private room in residential home,1.0,1.0,1.0,Harvey Park South
2547,104.0,Entire guest suite,1.0,1.0,1.0,Sloan Lake
2548,122.0,Entire guest suite,1.0,1.0,1.0,North Capitol Hill
2549,180.0,Entire townhouse,2.0,3.5,3.0,Lincoln Park
2550,159.0,Entire rental unit,2.0,1.0,2.0,Capitol Hill
2551,125.0,Entire condominium (condo),2.0,2.5,3.0,Cherry Creek
2552,91.0,Entire guest suite,1.0,1.0,1.0,Baker
2553,200.0,Entire residential home,3.0,1.5,2.0,Baker
2554,294.0,Entire residential home,3.0,1.0,5.0,North Park Hill
2557,55.0,Entire rental unit,1.0,1.0,1.0,Baker
2559,175.0,Entire residential home,3.0,3.0,3.0,West Colfax
2560,135.0,Entire townhouse,2.0,2.5,2.0,West Colfax
2561,240.0,Entire residential home,3.0,1.0,5.0,West Highland
2562,70.0,Private room in residential home,1.0,1.0,1.0,Virginia Village
2563,181.0,Entire guest suite,1.0,1.0,2.0,Capitol Hill
2564,106.0,Entire condominium (condo),2.0,2.0,2.0,Washington Park West
2565,40.0,Private room in townhouse,1.0,1.5,1.0,Gateway - Green Valley Ranch
2566,111.0,Entire guesthouse,1.0,1.0,2.0,Berkeley
2567,160.0,Entire guest suite,2.0,1.0,3.0,Lincoln Park
2568,200.0,Entire rental unit,1.0,1.0,1.0,Capitol Hill
2570,197.0,Entire residential home,3.0,2.0,5.0,Villa Park
2571,103.0,Entire residential home,2.0,1.0,2.0,North Park Hill
2572,75.0,Entire residential home,1.0,1.0,1.0,Berkeley
2573,232.0,Entire serviced apartment,1.0,1.0,1.0,Cherry Creek
2575,100.0,Entire residential home,2.0,1.0,2.0,Baker
2576,115.0,Entire residential home,4.0,2.0,3.0,Sloan Lake
2577,228.0,Entire condominium (condo),1.0,2.0,1.0,North Capitol Hill
2578,120.0,Entire residential home,1.0,1.0,2.0,Westwood
2579,59.0,Entire rental unit,1.0,1.0,1.0,Baker
2580,91.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2581,129.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2582,419.0,Entire residential home,2.0,2.0,2.0,Washington Park West
2583,100.0,Private room in residential home,1.0,2.5,1.0,Gateway - Green Valley Ranch
2584,359.0,Entire residential home,3.0,2.0,3.0,North Park Hill
2585,200.0,Entire residential home,2.0,1.0,4.0,Globeville
2586,413.0,Entire residential home,4.0,3.0,3.0,West Highland
2588,156.0,Entire residential home,1.0,1.5,1.0,Jefferson Park
2589,150.0,Entire residential home,4.0,3.0,4.0,Country Club
2590,187.0,Entire residential home,2.0,1.0,2.0,Northeast Park Hill
2591,79.0,Entire guest suite,1.0,1.0,1.0,Congress Park
2592,201.0,Entire townhouse,2.0,1.0,2.0,Highland
2594,155.0,Entire condominium (condo),2.0,3.0,2.0,Union Station
2595,179.0,Entire condominium (condo),1.0,1.5,2.0,Overland
2596,700.0,Entire residential home,3.0,2.5,3.0,Five Points
2597,341.0,Entire townhouse,3.0,3.5,5.0,Lincoln Park
2598,206.0,Entire bungalow,2.0,2.0,2.0,Sunnyside
2599,150.0,Entire rental unit,1.0,1.0,1.0,Windsor
2600,195.0,Entire residential home,2.0,1.0,2.0,Five Points
2601,145.0,Entire rental unit,1.0,1.0,1.0,Cheesman Park
2602,489.0,Entire residential home,3.0,4.0,7.0,Five Points
2603,260.0,Entire residential home,4.0,3.0,9.0,Baker
2604,139.0,Private room in residential home,1.0,1.0,3.0,Five Points
2605,450.0,Entire rental unit,2.0,1.0,3.0,Skyland
2606,70.0,Entire rental unit,1.0,1.0,1.0,Montclair
2607,628.0,Entire residential home,2.0,3.0,3.0,Highland
2608,128.0,Entire guest suite,2.0,1.0,3.0,Regis
2609,151.0,Room in boutique hotel,1.0,1.0,1.0,CBD
2610,104.0,Entire condominium (condo),2.0,1.0,2.0,Congress Park
2611,77.0,Entire residential home,2.0,1.0,2.0,University Hills
2612,131.0,Entire guest suite,2.0,1.0,3.0,Ruby Hill
2613,150.0,Entire residential home,2.0,1.5,2.0,West Highland
2614,135.0,Entire residential home,3.0,2.0,4.0,Five Points
2615,178.0,Entire residential home,3.0,2.0,5.0,Congress Park
2616,120.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
2617,50.0,Private room in townhouse,1.0,1.0,1.0,Hampden South
2618,120.0,Entire cottage,1.0,1.0,1.0,South Park Hill
2619,116.0,Entire condominium (condo),2.0,1.0,2.0,North Capitol Hill
2620,46.0,Private room in residential home,1.0,1.0,1.0,Washington Park West
2621,186.0,Entire serviced apartment,2.0,2.0,2.0,Highland
2622,218.0,Entire townhouse,2.0,2.5,3.0,Stapleton
2623,150.0,Entire rental unit,2.0,1.0,2.0,Capitol Hill
2624,220.0,Entire condominium (condo),3.0,2.0,3.0,Union Station
2625,250.0,Entire residential home,2.0,1.0,4.0,Lincoln Park
2626,130.0,Entire condominium (condo),2.0,1.0,2.0,Whittier
2627,134.0,Entire townhouse,1.0,1.0,2.0,Five Points
2628,322.0,Entire rental unit,1.0,1.0,2.0,Union Station
